competition_id,n_players_with_match
ALG1,597
ALGP,555
CAFC,262
ACL,246
ALLP,200
FS,185
AGSC,131
CHAN,69
AFCQ,63
WMQ2,61
TUN1,50
AFCN,47
TUNP,45
ARCP,32
CAFS,30
FRC,28
MAR1,27
23AC,25
MARP,21
TUNM,21
FR1,17
LPL,17
SA2L,16
SAKC,14
FR3,13
FRL,13
TUSC,13
20AC,13
AGS2,13
EGY1,13
ELQ,12
CN2B,12
OLYM,11
SA1,11
FR2,11
KLUB,11
LPL2,11
AFOL,11
EGYP,11
17AC,10
EL,10
EGLC,10
FIWC,9
IRQ1,9
ECLQ,9
CCB,8
TUPL,8
C3NA,7
TR1,7
TRP,7
LPL3,7
CN2D,7
C3BR,6
BE1,6
FRYC,6
CN2A,6
CN2C,6
RUP,5
RU1,5
CLQ,5
UAEP,5
SCC,5
POPO,5
SEN1,5
17WC,4
19YL,4
QEC1,4
QSCP,4
BU1,4
FARQ,4
BE2,4
POCP,4
PO1,4
FRR1,4
ALBP,4
ALB1,4
EGRP,4
GHPL,4
MEC1,4
C3HF,3
QSL,3
BULP,3
CL,3
ACLE,3
C3BF,3
C1,3
TR2,3
C3PL,3
C3AR,3
MO1N,3
PO2,3
UCOL,3
TPL2,3
NPFL,3
C3CM,2
F19A,2
U17Q,2
PLIC,2
GR2,2
GRP,2
FRCH,2
UAE1,2
F19B,2
C3NO,2
CHPR,2
CDR,2
UNG1,2
U19Q,2
U21Q,2
AFCP,2
EGCP,2
AFCC,2
C2,2
QU2L,2
UKR1,2
UKRP,2
CAPL,2
CAN,2
CDN1,2
NEDC,2
GB21,1
21PL,1
EJPL,1
BE3V,1
2NPP,1
BEL3,1
CZ19,1
CZ3C,1
TS2,1
TSP,1
CZ21,1
JFL,1
SFA,1
MLS1,1
MLSP,1
UI,1
SC1,1
RU2,1
SAUP,1
CEF1,1
E4G1,1
LETP,1
LET2,1
LET1,1
C3OC,1
IRQC,1
BPO4,1
POT2,1
BE2E,1
IRSC,1
IRNP,1
IRN1,1
BASU,1
RUSS,1
PT23,1
PTPR,1
P232,1
BUEL,1
ES2,1
19EU,1
ES1,1
SCP,1
POSU,1
UNLC,1
SL1,1
KR1,1
WMQ6,1
UNLB,1
SLP,1
KRC,1
KR2,1
ASPK,1
AZ1,1
ALBS,1
UALC,1
LI1,1
LTVP,1
LUX1,1
LUXP,1
UNGP,1
AL21,1
JUNO,1
S21N,1
SE3N,1
RSK1,1
SE1,1
SE2,1
SEC,1
C3IF,1
F19F,1
ZYPA,1
CPO1,1
ZYP1,1
WER1,1
MAZ1,1
WRPO,1
BGD1,1
BGDP,1
KAS2,1
TRS,1
RUSR,1
RO2,1
ROMP,1
R2AP,1
ALPO,1
AMCQ,1
NLS6,1
CNAT,1
FAC,1
E6SP,1
BE2A,1
POBE,1
EJPD,1
SA2P,1
SER1,1
EBEL,1
AFAC,1
ACQU,1
A23Q,1
W23C,1
WMQ1,1
JO1L,1
23AF,1
C3GE,1
UZ1,1
MWP1,1
KOBU,1
C3VL,1
IT4,1
MNP3,1
MNPP,1
ACL2,1
CHFA,1
PONL,1
NLP,1
NL1,1
CLO,1
NLBV,1
PON2,1
SFA1,1
OM1L,1
LIB1,1
SER2,1
SERP,1
PVCR,1
NPPL,1
AFQU,1
E3PL,1
E3G2,1
IQP1,1
ACLQ,1
PT3A,1
P3As,1
20WC,1
ESCU,1
